code,product_name,brands,ingredients_text,quantity,lang,source,silver_chocolate_type,manual_chocolate_type,manual_chocolate_type_status,manual_chocolate_type_at,manual_chocolate_type_mode,manual_chocolate_type_note,silver_cocoa_percentage,manual_cocoa_percentage,manual_cocoa_percentage_status,manual_cocoa_percentage_at,manual_cocoa_percentage_mode,manual_cocoa_percentage_note,silver_contains_nuts,manual_contains_nuts,manual_contains_nuts_status,manual_contains_nuts_at,manual_contains_nuts_mode,manual_contains_nuts_note,silver_chocolate_extra,manual_chocolate_extra,manual_chocolate_extra_status,manual_chocolate_extra_at,manual_chocolate_extra_mode,manual_chocolate_extra_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_nutri_score_grade,manual_nutri_score_grade,manual_nutri_score_grade_status,manual_nutri_score_grade_at,manual_nutri_score_grade_mode,manual_nutri_score_grade_note,silver_protein_class,manual_protein_class,manual_protein_class_status,manual_protein_class_at,manual_protein_class_mode,manual_protein_class_note
8480000121486,Chocolate extrafino Negro,Hacendado,"Pasta de cacao, azúcar, manteca de cacao, emulgente: lecitina de girasol (E-322) y aroma: vainillina. Cacao: 55 % mínimo.",150 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4000417296009,Gebrannte Mandel,RITTER SPORT,"Zucker, Kakaobutter, Kakaomasse, _Vollmilchpulver_, _Mandeln_ (7,5%), _Laktose_, _Magermilchpulver_, _Buttereinfett_, Emulgator: Lecithine (_Soja_)",100 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7790580132750,Cofler Block Miti Miti,"Arcor,Cofler","CHOCOLATE CON LECHE (AZÚCAR, MANTECA DE CACAO, LECHE ENTERA EN POLVO, LECHE DESCREMADA EN POLVO, MASA DE CACAO, EMULSIONANTE (LECITINA DE SOJA), AROMA ARTIFICIAL (VAINILLINA)), CHOCOLATE BLANCO (AZÚCAR, MANTECA DE CACAO, LECHE ENTERA EN POLVO, LECHE DESCREMADA EN POLVO, SAL, EMULSIONANTE (LECITINA DE SOJA), AROMA ARTIFICIAL (VAINILLA)), MANÍ 23%.",170 g,,pool_b_silver_empty,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
4099200034997,Müsli-Riegel Schoko,Happy Harvest,"Vollmilchschokolade (24%) (Zucker, Kakaobutter, _Vollmilchpulver_, Kakaomasse, Emulgator: Lecithine), Weizen-Extrudat (_Vollkornweizenmehl_), Glukose-Fruktose Sirup, Glukosesirup, _Vollkornhaferflocken_ (8%), _Erdnüsse_ (gehackt, geröstet) (7%), Cornflakes (Mais, _Gerstenmalzextrakt_), _Vollkorngerstenflocken_, _Vollkornweizenflocken_, Sonnenblumenöl, Feuchthaltemittel: Glycerin, Honig, natürliches Aroma, Emulgator: Lecithine, Salz, Karamellzuckersirup.",200 g,,pool_b_silver_empty,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,,empty,,,,med,,empty,,,
7790580115579,Cofler Blockazo,"Arcor, Cofler","CHOCOLATE CON LECHE (AZÚCAR, MANTECA DE CACAO, LECHE ENTERA EN POLVO, MASA DE CACAO, LECHE DESCREMADA EN POLVO, EMULSIONANTE (LECITINA DE SOJA), AROMA ARTIFICIAL (VAINILLINA)), MANÍ 25%.",1 kg,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
4088700063521,Coffee and Cream Choclate,"Choceur,Aldi","Sugar, Cocoa Butter, Cream Powder (12%) (From Milk), Full Cream Milk Powder, Cocoa Mass, Skim Milk Powder, Lactose (From Milk), Coffee Powder (1.9%), Buttermilk Powder (From Milk), Emulsifier (322 From Soy), Salt, Vanilla Extract. Coffee & Cream Chocolate Contains 30% Cocoa Solids Minimum And 26% Milk Solids Minimum. White Chocolate (40%) Contains 28% Cocoa Solids Minimum And 28% Milk Solids Minimum. Creamy Coffee Milk Chocolate (60%) Contains 30% Cocoa Solids Minimum And 25% Milk Solids Minimum. CONTAINS SOY AND MILK. MAY CONTAIN TREE NUTS, PEANUTS AND GLUTEN CEREALS.",200g,,pool_c_hard,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,with_coffee,with_coffee,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,,,empty,,,
40144450,Knoppers Nussriegel Einzelpackung,Knoppers,"Zucker, Haselnüsse (15,1 %), pflanzliche Fette (Palm, Shea), Glukosesirup, Vollmilchpulver (6,5%), Kakaobutter, Magermilchpulver (4,8%), Weizenmehl (4,3 %), kondensierte Magermilch, Kakaomasse, Weizenvollkornmehl (2,3 %), Feuchthaltemittel Sorbitsirup, Buttermilchpulver, Milchzucker, Kakao, Butterreinfett, Sahne, kondensierte Süẞmolke, Butter, Molkenerzeugnis, Emulgator Lecithine (Soja), Salz, Rohrzuckersirup, magerer Kakao, natürliche Aromen, Weizenstärke, Backtriebmittel Natriumhydrogencarbonat, Stabilisator Carrageen, natürliches Vanillearoma, gemahlene Erdnüsse. Kann auch Mandel, andere Nüsse und Ei enthalten.",40 g,,pool_c_hard,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,filled,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
5391534340003,Hazelnut Clusters Super Nature,Super Nature,"Hazemuts* 42%, *Cacao Butter, *Coconut Sugar, *Cacao Powder. *Organic ingredients. Minimum Cacao Solids: 53%. May contain traces of other nuts and peanuts.",34g,,pool_c_hard,,dark,manual_only,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,low,,empty,,,
7771711000698,Chocolate Cobertura de Leche,El Ceibo,"Azúcar, grasa vegetal hidrogenada, leche descremada en polvo, cacao en polvo, lecitina de soya, vainilla, emulsificantes (E-476, E-492).",200 g,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
7771711001244,Ceibolitos Surtidos,"El Ceibo,Ceibolitos","Ceibolitos de leche 25% (Azúcar, manteca de cacao, leche entera en polvo, licor de cacao, lecitina de soja, vainilla), ceibolitos de quinua 25% (Azúcar, manteca de cacao, leche entera en polvo, licor de cacao, pipocas de quinua, lecitina de soja, vainilla), ceibolitos de amaranto 25% (Azúcar, manteca de cacao, leche entera en polvo, licor de cacao, pipocas de amaranto, lecitina de soja, vainilla), ceibolitos con maní 25% (Azúcar, manteca de cacao, leche entera en polvo, licor de cacao, partículas de maní tostado, lecitina de soja, vainilla).",500 g,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,,,empty,,,
4001743019355,Edel Rahm Mandel Schokolade,"Karina, Stollwerck","Zucker, MANDELN, Kakaobutter, Sahnepulver (MILCH), Kakaomasse, VollMILCHpulver, Süßmolkenpulver (MILCH), Emulgator: SOJAlecithine. Kann enthalten: Haselnüsse, andere Schalenfrüchte, Gluten.",200 g,,pool_c_hard,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
5000159560863,Snickers x10,Snickers,"SUCRE, SIROP DE GLUCOSE, CACAHUÈTES, LAIT ÉCRÉMÉ EN POUDRE, BEURRE DE CACAO, PÂTE DE CACAO, HUILE DE TOURNESOL, LACTOSE, MATIÈRE GRASSE DU LAIT, PETIT - LAIT EN POUDRE, MATIÈRE GRASSE DE PALME, SEL, ÉMULSIFIANT (LÉCITHINE DE SOJA), BLANC D' OEUF EN POUDRE, PROTÉINE DE LAIT, EXTRAIT NATUREL DE VANILLE.PEUT CONTENIR: NOISETTE.",50g,,pool_c_hard,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_caramel,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8015987003243,Sapori di Aurore Violette,Bramardi,,100 g e,,pool_c_hard,,other,manual_only,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,,empty,,,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
7771711001305,Te Amo,El Ceibo,"azúcar, Leche entera en polvo, pasta de cacao*, manteca de cacao*, emulsionante (E-322), saborizante artificial a vainilla, *: ingrediente orgánico.",80 g,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
3024429278076,La Suissa love,La suissa,"Zucchero, grassi vegetali (palmisti), _latte_ intero in polvere, burro di cacao, nocciole (5%), cacao magro in polvere, _latte_ in polvere, emulsionante: lecitina di e di vaniglia.",100 g,,pool_c_hard,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
7771711000926,Filipitos,"El Ceibo,Filipitos","Cobertura de chocolate con leche (Azúcar, pasta de cacao, manteca de cacao, leche entera en polvo, emulsionante (E-322), vainilla (saborizante artificial)), gritz de maíz, azúcar, glaseante (E-414), jarabe de glucosa.",200 g,,pool_c_hard,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,filled,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,low,manual_only,2026-05-15T15:29:21+00:00,llm,
7771702000805,X-6,"Casal,Watt's","Harina de arroz, harina de trigo fortificada, salvado de trigo, harina de maíz, azúcar, grasa vegetal parcialmente hidrogenada y fraccionada, suero de leche en polvo, leche en polvo descremada, cacao en polvo, emulsificantes (lecitina de soya, polirricinoleato de poliglicerol), carbonato de calcio, sal, vainilla en polvo.",20 g,,pool_c_hard,,other,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,,,empty,,,
77767561,Space Rice,Breick,"Arroz inflado, azúcar, licor de cacao, leche entera en polvo, manteca de cacao, emulsionante (lecitina de soya), saborizante natural (vainilla).",25 g / 0.88 oz,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,with_cookie,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
7771718300067,Chocolate Blanco sabor a Menta,Chocolates Ruah,"Manteca de cacao, leche en polvo, azúcar, saborizante natural de menta, emulsionante (lecitina de soya).","60 g | 2,2 oz",,pool_c_hard,milk,white,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,low,manual_only,2026-05-15T15:29:21+00:00,llm,
7501058623324,Chocolate Carlos V Stick,Nestlé,"Azúcar, pasta de cacao, manteca de cacao, leche en polvo, sólidos de leche, grasa vegetal, lecitina de soya, poliglicerol de polirricinoleato y saborizante idéntico al natural. Contiene leche y lecitina de soya. Puede contener almendra, avellana, cacahuate, nuez, huevo y gluten.",8 g,,pool_c_hard,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
26033297,Milk Almond Chocolate,"Choceur,Aldi","Sugar, Almonds, Cocoa Butter, Cream Powder (11.6%)(From Milk), Cocoa Mass, Full Cream Milk Powder, Whey Powder (From Milk), Lactose (From Milk), Emulsifier (322 From Soy), Vanilla Extract. Creamy Milk Chocolate (73%) Contains 31% Cocoa Solids Minimum and 20% Milk Solids Minimum. CONTAINS ALMONDS, MILK AND SOY.",200g,,pool_c_hard,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
7771712000192,Chocolate con Leche,Chocolates Para Ti,"Maltitol, leche entera en polvo, mantequilla de cacao, licor de cacao, nuez del brasil, lecitina de soya (emulsionante), extracto de vainilla, esencia artificial de caramelo.",100 g | 3.5 oz,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
4000539130007,Lindt Milk Chocolate Bar,Lindt Lindor,"sugar, vegetable fat (coconut, palm kernel), cocoa butter, cocoa mass, whole milk powder, lactose, skim milk powder, emulsifier (soya lecithin), anhydrous milk fat, barley malt extract, orange oil (0,1%), flavouring, may contain hazelnuts almonds, milk chocolate contains: cocoa solids: 30% min,, milk solids: 14% min,",38g,,pool_c_hard,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7771711001282,Ceibolitos Chocolate con Maní,"El Ceibo,Ceibolitos","Azúcar, leche entera en polvo, manteca de cacao, licor de cacao, maní tostado, emulsionante (E-322), aromatizante de vainilla.",100 g,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
80960270,Kinder Bueno Coconut,"Kinder, Kinder Bueno","white chocolate with coconut 26,3% (cocoa butter, sugar, skimmed milk powder, sugar, coconut milk powder, concentrated butter, natural flavouring, emulsifler: leclthins (soyaj), palm oll, sugar, wheat flour, skimmed milk powder, desiccated coconut (6,9%], milk powder, razelwuts (5,2%), whey powder (milik), whlt chocolate (cocoa butter, sugar, skimmed milk powder, concentrated butter, emulslfler:lecithlns ($oya), vanlin), ermulslfler: leclthins ($0ya),  raising agents (ammonium bicarbonate, sodlum bicarbonate), fat-reduced cocoa, flavourings, salt, total milk constinuents: 23%,",2 x 19.5g,,pool_c_hard,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_cookie,filled,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7771711000940,Fidos,"El Ceibo,Fidos","Cobertura de chocolate (Azúcar molida, pasta de cacao, manteca de cacao, leche entera en polvo, emulsionante (E-322), saborizante artificial a vainilla), fideos expandidos.",200 g,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
2000000147046,Grageas de Chocolate,"Carlita,Edymar","Gritz de maíz, chocolate, leche, azúcar.",10 g,,pool_c_hard,milk,other,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,,,empty,,,
0037466083230,Milk Chocolate,Lindt,"Sugar, cocoa butter, milk, chocolate, skim milk, soy lecithin (emulsifier), barley malt powder, artificial flavor.",4.4 oz (125 g),,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
7771712001199,Chocolate Blanco,Chocolates Para Ti,"Mantequilla de cacao, leche entera en polvo, maltitol, nuez del brasil, lecitina de soya (emulsionante), extracto de vainilla.",100 g | 3.5 oz,,pool_c_hard,white,white,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,,,empty,,,
0741117000926,Filipitos,"El Ceibo,Filipitos","Cobertura de chocolate con leche (Azúcar, pasta de cacao, manteca de cacao, leche entera en polvo, lecitina de soja, aromatizante de vainilla), gritz de maíz, azúcar, glaseante (E-414), jarabe de glucosa.",200 g,,pool_c_hard,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,filled,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,low,manual_only,2026-05-15T15:29:21+00:00,llm,
7622300990152,Milka Almendras,Milka,"Azúcar, almendras, manteca de cacao, leche entera en polvo, pasta de cacao, suero de leche en polvo, grasa anhidra de leche, emulsionantes: lecitina de soja, polirricinoleato de poliglicerol, aromatizante idéntico al natural vainillina",155 g,,pool_c_hard,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
26108171,Finest Dark Chocolate - Orange & Almond,"Moser Roth,Aldi","Sugar, Cocoa Mass, Cocoa Butter, Almonds (6. Orange Pieces (6%) [Orange (33%), Sugar, Apple, Pineapple Fibres, Thickener (401), Acidity Regulator (330), Natural Orange Flavour], Emulsifier (322 From Soy), Lactose (From Milk Vanilla Extract. Dark Chocolate Contains Minimum 52% Cocoa Solids. CONTAINS ALMONDS, MILK AND SOY. MAY BE PRESENT: GLUTEN CEREALS, PEANUTS AND OTHER TREE NUTS.",125g 5 Bars,,pool_c_hard,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,,,empty,,,
0756774041540,Chocolate amargo sin azúcar,Turin,"Manteca de cacao, cocoa alcalinizada, pasta de cacao, cocoa, grasa butírica emulsificante (lecticina de soya), saborizante natural.",100 g,,pool_c_hard,,dark,manual_only,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
7773980120374,Café tostado con Cobertura de Chocolate,Bolivia's Fruit,"granos de café tostado, licor de cacao, azúcar, manteca de cacao, cocoa en polvo, aromatizante artificial vainilla.",70 g,,pool_c_hard,dark,other,override,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_coffee,with_coffee,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,,,empty,,,
8007837009055,Nero Mucci cioccolato gianduia fondente con caramello,Mucci Giovanni,"Cioccolato Gianduia e Fondente (zucchero, pasta di cacao, burro di cacao, emusionante: lecitina di soia.  Aromi naturali: vaniglia),  nocciole IGP Piemonte, sale rosa dell' Himalaya,  aromi naturali.",30 g,,pool_c_hard,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,with_caramel,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,med,,empty,,,
7771711001831,Pikitos,"El Ceibo,Pikitos","Pasta de cacao, manteca de cacao, azúcar, emulsionante (E-322), albúmina de huevo, ácido cítrico (E-330), aromatizante artificial limón, estabilizante (E-337), conservante (E-202), Harina de trigo fortificado, grasa vegetal, azúcar invertido, sal, maicena, leudante, saborizantes artificiales.",108 g,,pool_c_hard,dark,filled,override,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,,,empty,,,
