code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,sonnet45,gpt4o,gemini25flash,status,enum_choices,your_arbitrage,note
3433422402461,Lipikar Lait,La Roche-Posay,Lait relipidant corps anti-dessèchement,"en:body,en:body-milks","Aqua/Water, Butyrospermum Parkii Butter/Shea Butter, Glycerin, Paraffinum Liquidum/Mineral Oil, Octyldodecanol, PEG-30 Stearate, Glyceryl Stearate, Niacinamide, Dimethicone, Cetyl Alcohol, Cetyl Acetate, Steareth-10, Capryloyl Glycine, Tetrasodium EDTA, Acetylated Lanolin Alcohol, Acrylates/C10-30 A...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3433422404366,Effaclar Deep Cleaning Foaming Crem,La Roche-Posay,,en:facial-creams,"AQUA/WATER, GLYCERIN, MYRISTIC ACID, POTASSIUM HYDROXIDE, GLYCERYL STEARATE SE, STEARIC ACID, LAURIC ACID, PALMITIC ACID, COCO-GLUCOSIDE, TETRASODIUM EDTA, SALICYLIC ACID, PARFUM/FRAGRANCE.",face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3450601026218,Crème douche Nourissante aux extraits d'Argan bio,"L'Arbre Vert, L'Arbre Vert bien-être, Novamex",,"en:non-food-products,en:open-beauty-facts,en:showers-and-baths,fr:cremes-douche","AQUA, SODIUM LAURETH SULFATE, GLYCERIN, COCO-GLUCOSIDE, DISODIUM COCOAMPHODIACETATE, SODIUM CHLORIDE, ARGANIA SPINOSA EXTRACT, PARFUM, GLYCERYL OLEATE, GLYCOL DISTEARATE, SODIUM BENZOATE, CITRIC ACID",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3450601026270,Crème douche relaxante aux extraits de Vanille Bio de Madagascar,"L'Arbre Vert, Novamex",,"en:hygiene,en:showers-and-baths,fr:cremes-douche","AQUA, SODIUM LAURETH SULFATE, GLYCERIN, COCO-GLUCOSIDE, DISODIUM COCOAMPHODIACETATE, SODIUM CHLORIDE, PARFUM, VINILLA PLANIFOLIA FRUIT EXTRACT (issue de l'agriculture biologique), GLYCERYL OLEATE, GLYCOL DISTEARATE, SODIUM BENZOATE, CITRIC ACID.",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3450970127653,Bâtonnets ouatés,Eco+,Bâtonnets ouatés,en:hygiene,"Tige en papier recyclé, embouts 100% coton.",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3450970142731,Shampooing aux oeufs,Eco+,,"en:hair,en:shampoos","aqua, sodium chloride, sodium laureth sulfate, glycol stearate, cocamide mipa, laureth-4, ovum, parfum, tetrasodium EDTA, citric acid, 2-bromo-2-nitropropane-1, 3-diol, potassium sorbate, CI 19140, CI 16255.",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3468080408159,Douche Soin Détox,Corine de Farme,gel douche,"en:hygiene,en:showers-and-baths,en:shower-gels","AQUA, LAURYL GLUCOSIDE, SODIUM COCOYL GLUTAMATE, GLYCERIN, PARFUM, CITRIC ACID, SODIUM COCOAMPHOACETATE, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, SODIUM CHLORIDE, SODIUM BENZOATE, POTASSIUM SORBATE, ALOE BARBADENSIS EXTRACT*, VERBENA OFFICINALIS LEAF EXTRACT* 10% du total des ingrédients sont issus d...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3478821111026,Huile 100% naturelle Amande Douce,"Floressance, Léa Nature",,"en:body,en:body-oils",huile d'amande douce; huile de tournesol; antioxydant: tocophérols naturels; arôme naturel.,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3489940049213,Shampooing antipelliculaire  cade-sauge-rhassoul,Laboratoire Gravier,,"en:hair,en:shampoos,en:anti-dandruff-shampoos","aqua, lavandula angustifolia water coco-betaine, coco-glucoside, coco-glucoside (and) glyceryl oleate, sodium chloride, lauryi glucoside, moroccan lava clay, juniperus oxycedrus tar, salvia officinalis oil';, glycerin*, parfum* (organic essential oil), potassium sorbate, sodium dehydroacetate, citri...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3489940063073,Gel douche solide a l'huile d'olive bio,Cosmo naturel,,"en:hygiene,en:showers-and-baths,en:soaps,en:shower-gels","Sodium coco-sulfate, stearyl alcohol, olea europaea (olive) leaf extraction, cocos nucifera (coconut) oil, olea europaea (olive) fruit oil, decyl glucoside, aqua, citric acid",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3499320003254,limpiador facial diario para piel grasa,cetaphil,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3499320003766,Cetaphil,Nestlé Skin Health,,"en:body,en:body-creams,fr:cremes-hydratantes","Crema idratante Specificatamente indicata per le peli secche, moto sacche e sensibili lifom aed emolient idrata rapidamente la pelle diminuendo la perdite di ac e cas dratate in modo efficace ripristi Hare ia pele danneggiata in seguito a aent dermatologid o ds a o i cometto fim idroipidis a tollera...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3502794230238,Savon cube lavande 300g,harmonie concept,,"en:hygiene,en:soaps,en:marseille-soaps","Sodium Palmate, Sodium Palm kernelate, Aqua, Palm kernel acid, Lavandula Hybrida Grosso Herb Oil, Glycerin, Sodium chloride,Tetrasodium EDTA, Tetrasodium etidronate, Cli 77891, CI 77007, CI 15850, Linalool.",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3504105028428,huile de massage,mustela,,"en:cosmetic-products,fr:baby-oil-a-l-huile-d-avocat","HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PERSEA GRATISSIMA (AVOCADO) OIL, PARFUM (FRAGRANCE), PUNICA GRANATUM SEED OIL, TOCOPHEROL Vente réservée aux distributeurs agréés. For sale only through select re HULE DE H",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3511018826027,Shampooing extra-doux Mandarine,Le Comptoir du Bain,,"en:hair,en:shampoos",AQUA (WATER); ALOE BARBADENSIS LEAF JUICE*; HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF WATER*; AMMONIUM LAURYL SULFATE; CAPRYLYL/CAPRYL GLUCOSIDE; COCAMIDOPROPYL BETAÏNE; INULIN; SODIUM CHLORIDE; DECYL GLUCOSIDE; YOGURT POWDER; ACETUM (VINEGAR)*; PARFUM (FRAGRANCE); SODIUM PHYTATE; TOCOPHEROL; HELIANTH...,hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3511018826034,Ultra-hydratant Corps Olive,Le Comptoir du Bain,,en:body,AQUA (WATER); ANTHEMIS NOBILIS FLOWER WATER**: CAPRYLIC/CAPRIC TRlGLYCERIDE; HELIANTUS ANNUUS (SUNFLOWER) SEED OIL**: C14-22 ALCOHOLS; GLYCERIN; HYDROGENATED COCONUT OIL; ALOE BARBADENSIS LEAF JUICE**; BEHENYL ALCOHOL; MICROCRYSTALLINE CELLULOSE; C12-20 ALKYL GLUCOSIDE; PARFUM (FRAGRANCE); DlCAPRYLY...,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3511720115198,Extra Doux Patschuli,Chemins du coin,,"en:hygiene,en:soaps","AQUA, BUTYROSPERMUM PARKII, CHLORIDE, CI 77499 IRON OXIDE, GLYCERIN, HELIANTHUS ANNUUS SEED OIL, PALM KERNEL ACID, PARFUM, ROSMARINUS OFFICINALIS LEAF EXTRACT, SODIUM CHLORIDE, SODIUM PALM KERNELATE, SODIUM PALMATE, TETRASODIUM EDTA, TETRASODIUM ETIDRONATE",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3511725400008,Savon d'Alep à l'huile d'olive et de laurier,Chemins d'Orient,,"en:hygiene,en:soaps,en:aleppo-soaps,en:open-beauty-facts","SODIUM OLIVATE, AQUA/WATER, SODIUM LAURATE, OLEA EUROPAEA (OLIVE) FRUIT OIL, LAURUS NOBILIS OIL, SODIUM HYDROXIDE, SODIUM CHLORIDE",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3517360002492,Douche adoucissante Amande & miel,"Léa Nature, So' Bio étic",Gel douche,"en:hygiene,en:showers-and-baths,en:shower-gels","Aqua (Water), Ammonium Lauryl Sulfate, Cocamidopropyl Betalne, Decyl Glucoside, Sodium Chloride, BenzyI Alcohol, Benzoic Acid, Parfum (Fragrance), Aloe Barbadensls Leaf Juice Powder, Mel (Honey), _Prunus Amygdalus_ Amara (Bitter AImond Kernel) Oil, Linalool, Lactic Acid, _Prunus Amygdalus_ Dulcis (S...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3517360010572,Hydra aloe vera,"So'bio étic, léa nature",eau micellaire 3 en 1,"en:face,en:cleansers,en:cleansing-waters,en:micellar-water","aqua, aloe barbadensis leaf juice (organic), anthemis nobilis flower water (organic), glycerin, polyglyceril-4 caprate, sodium levulinate, lactobacilius ferment, rosa damascena flower water (organic), sodium benzoate, sodium hydroxide, parfum, citric acid, bisabolol, lactic acid, aloe barbadensis le...",face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3517360011371,Eau Thermale Jonzac - Eau micellaire purifiante,Léa nature,Eau micellaire,"en:face,en:cleansers,en:cleansing-waters,en:micellar-water","Eau thermale de Jonzac 15%, eau florale d'hamamélis astringente, zinc naturel assainissant",face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3517360018288,Dentifrice protection complète,"Dentavie, Lea Nature",,"en:hygiene,en:toothpastes,en:non-food-products,en:open-beauty-facts","Sorbitol:humectant, Mentha piperita leaf water: eau florale de menthe bio, Hydrated silica: silice hydratée, Aqua: eau, Xylitol: extrait végétal de bouleau : protection caries, Aloe barbadensis leaf juice&quot;: aloe vera bio, apaisant Lauryl glucoside: agent nettoyant doux, Xanthan gum: épaississan...",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3517360019476,crème hydratante protectrice bio,so'bio,,"en:body,en:body-creams",AQUA/WATER/EAU : Eau purifiée CAPRYLIC/CAPRIC TRIGLYCERIDE : Emollient d’origine naturelle BUTYROSPERMUM PARKII (SHEA) BUTTER* : Beurre de karité bio GLYCERYL STEARATE CITRATE : Emulsionnant d’origine naturelle ANTHEMIS NOBILIS FLOWER WATER* : Eau florale de Camomille bio GLYCERIN : Humectants d’ori...,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3518646060717,A CÉRUMEN - Hygiène des oreilles,Laboratoires Gilbert,,"en:hygiene,fr:hygiene-des-oreilles","COMPOSITION: Tensio-actifs doux (Sodium acylsarcosinate et Sucrose ester), Agent humectant Colorant d'origine végétale. Excipients q.s.p. 100 %.",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3522930004103,Vinocrush,Caudalie,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3525727539420,color & soin 6 G blond foncé doré,"3 chênes, 3 chênes Beauty belleza oleo-proteique complex",,"en:hair,en:hair-dyes","Teinture aux extraits végétaux 60 ml : PEG-2 OLEAMINE, AQUA PURIFICATA (PURIFIED WATER), COCAMIDE DEA, ALCOHOL DENAT (ALCOHOL), PROPYLENE GLYCOL, ETHANOLAMINE, OLEIC ACID, SODIUM SULFITE, TETRASODIUM EDTA, HYDROLYZED VEGETABLE PROTEIN (TRITICUM VULGARE, SOY, CORN, AVENA SATIVA), SODIUM ERYTHORBATE, ...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3538394920033,shampooing cheveux normaux à la reine des prés bio,COSLYS,Shampoing,"en:hair,en:shampoos","Aqua (eau), spiraea ulmaria flower water* (eau florale de reine des prés bio), sodium coco-sulfate (tensioactif anionique issu du coco), decyl glucoside (tensioactif non ionique issu du coco et du glucose), cocamidopropyl betaine (tensioactif amphotère issu du coco), sodium chloride (sel), glycerin ...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3538396131604,Gel Douche - Haute tolérance - Mauve bio,Coslys,gel douche,"en:hygiene,en:showers-and-baths,en:shower-gels,fr:hygiene-corporelle","aqua (water), sodium cocoyl glutamate, cocamidopropyl betaine, decyl glucoside, sodium chloride, malva sylvestris (mallow) flower/leaf/stem extract*, spiraea ulmaria flower water*, acacia senegal gum, aloe barbadensis leaf juice powder*, glycerin, parfum (fragrance), xanthan gum, sodium benzoate, le...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3538396705102,Dentifrice Fraîcheur Menthol Coslys,Coslys,Dentifrice,"en:hygiene,en:toothpastes,en:open-beauty-facts","aqua (water), glycerin, calcium carbonate, cellulose gum, aloe barbadensis leaf juice powder*, xanthan gum, carrageenan, mentha piperita (peppermint) oil*,menthol, sodium coco-sulfate, stevia rebaudiana extract, alcohol**, coconut alcohol, sodium sulfate, sodium benzoate. * ingredients issus de l'ag...",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3549620005042,Savonnettes Extra douce Rose,Le Petit Olivier,Savonnettes à la rose,"en:hygiene,en:soaps","Sodium palmate, sodium palm kernelate, aqua (water), parfum (fragance), olea europaea (olive) fruit oil, palm acid, palm kernel acid, rosa damascena flower water, glycerin,sodium chloride, benzyl alcohol, dehydroacetic acid, tetrasodium edta, tetrasodium etidronate, silica, CI 77491 (iron oxide), CI...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3549620005844,3 Savons de Marseille,Le Petit Olivier,,"en:hygiene,en:soaps,en:marseille-soaps",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3549620006049,Savon lique d'Alep,Le Petit Olivier,,"en:hygiene,en:soaps,fr:savons-liquides,en:aleppo-soaps","aqua (water), potassium olivate, potassium laurate, glycerin, olea europea (olive) fruit oil, laurus nobilis fruit oil, hydroxyethylcellulose, tetrasodium glutamate diacetate, tocopherol.",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3549620006056,Pur savon liquide de marseille - Parfum verveine citron,Le Petit Olivier,,"en:hygiene,en:soaps,fr:savons-liquides","AQUA (WATER); POTASSIUM COCOATE: GLYCERIN, DECYL GLUCOSIDE; PARFUM (FRAGRANCE) POTASSIUM OLIVATE: COCOS NUCIFERA (COCONUT) OIL; OLEA EUROPAEA (OLIVE) FRUIT OIL; HYDROXYETHYLCELLULOSE POLYSORBATE 60: TETRASODIUM GLUTAMATE DIACETATE: TOCOPHEROL; DISODIUM PHOSPHATE, SODIUM PHOSPHATE: CI 19140 (YELLOW 5...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3549620007008,Crème douche extra douce Verveine - Citron,Le Petit Olivier,,"en:hygiene,en:showers-and-baths,en:shower-gels,en:open-beauty-facts","aqua (water), sodium laureth sulfate, glycerin, disodium laureth sulfosuccinate, cocamidopropyl betaine, laureth-2, citrus limon (lemon) peel extract, verbena officinalis leaf extract, polyquaternum-7, sodium chloride, styrene/acrylates copolymer, parfum (fragrance), sodium benzoate, potassium sorba...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3559480201966,Eau florale Bleuet Soin des yeux,Laboratoires Haut-Ségala,Eau de bleuet,"en:face,en:face-lotions","CENTAUREA CYANUS FLORAL WATER, SODIUM BENZOATE, POTASSIUM SORBATE.",face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070159024,dentifrice anti-tartre,carrefour,dentifrice,"en:hygiene,en:toothpastes,en:tartar-control-toothpastes","aqua,Sorbitol,hydrated silica,tetrapotassium pyrophosphate, PEG-8 ,sodium lauryl sulfat,disodium pyrophosphate,aroma,xanthan gum,sodium saccharin,sodium fluoride,cocamidopropyl betaine,allantoin,methylparaben ,sodium propylparaben,sodium benzoate,CI 77891,CI 77007",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070160440,Fil dentaire Specialist mentholé avec fluor,Carrefour,Fil dentaire,"en:hygiene,fr:fils-dentaires,fr:fil-dentaire","CERA MICROCRISTALLINA, AROMA, SODIUM FLUORIDE, SODIUM MONOFLUOROPHOSPHATE, LIMONENE, LINALOOL",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070258390,Dentifrice à la menthe à l'extrait de menthe bio,Carrefour,Dentifrice,"en:hygiene,en:toothpastes","AQUA, GLYCERIN, MENTHA PIPERITA LEAF WATER, SILICA, XANTHAN GUM, TITANIUM DIOXIDE, POTASSIUM SORBATE, AROMA, CALCIUM CARBONATE, SODIUM HYDROXIDE, MENTHA VIRIDIS LEAF OIL",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070627684,Color Boost Shampooing éclat absolu,"Carrefour, Kéra Science, Kéra Science Professional, Les Cosmétiques Design Paris","Raviveur de couleur cheveus colorés, méchés","en:hair,en:shampoos,en:shampoos-for-colored-hair","AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCOL DISTEARATE, PARFUM, PROPYLENE GLYCOL, HEXYLENE GLYCOL, LAURETH-4, DIMETHICONE, PROPYL PG-BETAINE, POLYQUATERNIUM-10, POLYSILICONE-15, PEG-200 HYDROGENATED GLYCERYL PALMATE, POLYSORBATE 20, PEG-7 GLYCERYL COCOATE, PEG-35 CA...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070627950,Ultra Repair Shampooing régénérant,"Carrefour, Kéra Science, Kéra Science Professional, Les Cosmétiques Design Paris","Shampooing cheveux secs, abimés, sensibilisés, fourchus","en:hair,en:shampoos,en:shampoo-for-dry-hair","AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCOL DISTEARATE, PARFUM, PROPYLENE GLYCOL, PANTHENOL, DIMETHICONE PROPYL PG-BETAINE, LAURETH-4, POLYQUATERNIUM-10, HYDROLYZED VEGETABLE PROTEIN PG-PROPYL SILANETRIOL, PEG-200 HYDROGENATED GLYCERYL PALMATE, STYRENE/ACRYLATES COP...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070635153,Crème lavante adoucissante au lait d'amande,"Les Cosmétiques Design Paris, Nectar of Nature",Savon liquide mains sèches,"en:hygiene,en:soaps,fr:savons-liquides","Aqua, Sodium Laureth Sulfate, Glycerin, Sodium Chloride, Cocamidopropyl Betaine, Parfum, PEG-200 Hydrogenated Glyceryl Palmate, Styrene/Acrylates Copolymer, PEG-7 Glyceryl Cocoate, Citric Acid, Sodium Benzoate, Magnesium Nitrate, Sodium Hydroxide, Sodium Lauryl Sulfate, Prunus Amygdalus Dulcis Fruit...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070635214,Gel lavant au véritable savon de Marseille Olive et Citron,"Les cosmétiques design Paris, Nectar of nature",,"en:hygiene,en:soaps,fr:savons-liquides","AQUA, SODIUM LAURETH SULFATE, GLYCERIN, SODIUM CHLORIDE, COCAMIDOPROPYL BETAINE, PARFUM, PEG-200 HYDROGENATED GLYCERYL PALMATE, SODIUM PALMATE, PEG-7 GLYCERYL COCOATE, CITRIC ACID, SODIUM BENZOATE, SODIUM PALM KERNELATE, MAGNESIUM NITRATE, SODIUM HYDROXIDE, METHYLCHLOROISOTHIAZOLINONE, SODIUM SULFAT...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070731220,Savon de Marseille,Carrefour,Savon de Marseille,"en:hygiene,en:soaps,en:marseille-soaps","Suif ( SODIUM TALLOWATE),  Eau (AQUA), Coprah (SODIUM COCOATE), Chlorure de sodium (SODIUM CHLORIDE), GLYCERIN (propan-1,2,3-triol), Dioxyde de titane (CI 77891), Hydroxyde de sodium (SODIUM HYDROXIDE), acıde (1-hydroxyéthan-1,1-diyl)bisphosphonique (ETIDRONIC ACID)",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070791552,Fresh +,Carrefour,Solution dentaire,"en:hygiene,en:mouthwashes","aqua, alcohol, glycerin, sorbitol, sodium benzoate, polysorbate 20, aroma, cetylpyridinium, chloride, sodium saccharin, sodium fluoride, citric acid, limonene, CI 42090, CI 19140.  Contient du fluorure de sodium : 113 ppm ion fluor.",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070857371,Gel douche Menthe boisée &quot;Dubaï&quot;,"Carrefour, Les Cosmétiques Design Paris",,"en:hygiene,en:showers-and-baths,en:shower-gels",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070857432,Gel douche épices poivrées &quot;Macau&quot;,"Carrefour, Les Cosmétiques Design Paris",,"en:hygiene,en:showers-and-baths,en:shower-gels",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,"Carrefour, Les Cosmétiques Design Paris",,"en:hygiene,en:showers-and-baths,en:shower-gels","AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCERIN, PARFUM, DECYL GLUCOSIDE, PEG-7 GLYCERYL COCOATE, SODIUM BENZOATE, CITRIC ACID, POLYQUATERNIUM-7, POTASSIUM SORBATE, TETRASODIUM EDTA, SODIUM HYDROXIDE, CI 28440, CI 16255, CI 18965.",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
